m4WLD(Clone)	-0.02750498	0.0576111	0.004551947	0	0	0
m4WLD(Clone)	-0.03318928	0.1921038	-0.2408434	0	0	0
m4WLD(Clone)	-0.01913498	0.1862074	0.6660826	0	0	0
m4WLD(Clone)	0.02233954	0.1090402	0.256453	0	0	0
m4WLD(Clone)	-0.01785041	0.3220563	0.431251	0	0	0
m4WLD(Clone)	-0.02341732	0.3073924	0.6887206	0	0	0
m4WLD(Clone)	-0.01153331	0.1110921	-0.619875	0	0	0
m4WLD(Clone)	-0.01512771	0.4350107	-0.02320346	0	0	0
m4WLD(Clone)	-0.03224567	0.1361859	-0.3072482	0	0	0
m4WLD(Clone)	0.01091767	0.05720372	0.2835298	0	0	0
m4WLD(Clone)	0.06193299	0.2596152	-0.02480894	0	0	0
m4WLD(Clone)	0.02669028	0.3432536	-0.3559893	0	0	0
m4WLD(Clone)	-0.01543942	0.08981819	0.4693594	0	0	0
m4WLD(Clone)	0.002484046	0.4329563	0.4546443	0	0	0
m4WLD(Clone)	-0.04082899	0.202323	0.711122	0	0	0
m4WLD(Clone)	-0.03441603	0.2095106	0.7019444	0	0	0
m4WLD(Clone)	-0.02729679	0.2228887	0.7555186	0	0	0
m4WLD(Clone)	-0.02737241	0.2925281	0.8421587	0	0	0
m4WLD(Clone)	-0.02167306	0.3296237	-0.4191658	0	0	0
m4WLD(Clone)	0.05071661	0.2372525	-0.2696206	0	0	0
m4WLD(Clone)	0.02122608	0.237868	-0.192618	0	0	0
m4WLD(Clone)	0.01637233	0.2285158	0.9258812	0	0	0
m4WLD(Clone)	0.03970724	0.3062308	0.3508848	0	0	0
m4WLD(Clone)	0.001424674	-0.06716412	0.1824404	0	0	0
m4WLD(Clone)	-0.03627659	0.0199028	0.3569224	0	0	0
m4WLD(Clone)	-0.02311961	0.05171841	-0.02469766	0	0	0
m4WLD(Clone)	-0.01057471	0.4043694	0.7952448	0	0	0
m4WLD(Clone)	-0.0268569	0.3332826	-0.2003659	0	0	0
m4WLD(Clone)	-0.02004039	-0.01436447	-0.1969408	0	0	0
m4WLD(Clone)	0.03092138	0.2411084	0.8638954	0	0	0
m4WLD(Clone)	-0.005375136	0.323462	0.5579415	0	0	0
m4WLD(Clone)	-0.001171231	0.2672836	0.7067095	0	0	0
m4WLD(Clone)	0.01869673	0.2124197	-0.6393918	0	0	0
m4WLD(Clone)	-0.05025253	0.3179497	0.2563653	0	0	0
m4WLD(Clone)	0.05713843	0.2695903	0.4298895	0	0	0
m4WLD(Clone)	0.02136377	0.2979939	0.6875969	0	0	0
m4WLD(Clone)	0.0225979	0.05394044	-0.5209197	0	0	0
m4WLD(Clone)	0.02178831	0.09066933	0.4662979	0	0	0
m4WLD(Clone)	-0.002129994	0.2628188	0.334176	0	0	0
m4WLD(Clone)	-0.01494029	-0.02576582	-0.2317625	0	0	0
m4WLD(Clone)	-0.005907126	0.1629889	-0.441182	0	0	0
m4WLD(Clone)	-0.03459566	0.06065316	-0.1156118	0	0	0
m4WLD(Clone)	-0.002501491	0.1222632	-0.4548551	0	0	0
m4WLD(Clone)	0.02231992	0.265282	0.5078595	0	0	0
m4WLD(Clone)	-0.007850453	0.3029923	-0.09811336	0	0	0
m4WLD(Clone)	0.02238977	0.1718561	0.7936668	0	0	0
m4WLD(Clone)	0.01149369	0.1846561	0.2912892	0	0	0
m4WLD(Clone)	-0.04890504	0.1585154	0.3512524	0	0	0
m4WLD(Clone)	0.03825584	0.09602795	0.3285668	0	0	0
m4WLD(Clone)	0.03721642	0.05352377	0.1065414	0	0	0
m4WLD(Clone)	0.006144647	0.2972264	0.3126581	0	0	0
m4WLD(Clone)	0.01915582	0.3997771	0.2584458	0	0	0
m4WLD(Clone)	0.02042019	0.3827512	0.5148212	0	0	0
m4WLD(Clone)	-0.04438107	0.2013295	-0.09111902	0	0	0
m4WLD(Clone)	0.04804067	0.1206519	0.3813318	0	0	0
m4WLD(Clone)	-0.03809539	0.08735293	0.2013188	0	0	0
m4WLD(Clone)	-0.01107746	0.1444044	0.1843684	0	0	0
m4WLD(Clone)	-0.009858768	0.2458347	0.7286343	0	0	0
m4WLD(Clone)	0.02249583	0.2637775	-0.4281181	0	0	0
m4WLD(Clone)	0.01380215	0.09164951	0.3085844	0	0	0
m4WLD(Clone)	-0.02276064	-0.07382277	-0.07784966	0	0	0
m4WLD(Clone)	0.03168612	0.1451394	0.3244639	0	0	0
m4WLD(Clone)	0.01275414	0.2667477	0.8342716	0	0	0
m4WLD(Clone)	-0.02989103	0.02858527	0.06483957	0	0	0
m4WLD(Clone)	-0.01193163	-0.09413766	-0.05178815	0	0	0
m4WLD(Clone)	0.05160957	0.1444156	0.00733614	0	0	0
m4WLD(Clone)	0.03074105	0.08954656	-0.07991666	0	0	0
m4WLD(Clone)	-0.05349002	0.2803378	0.1370029	0	0	0
m4WLD(Clone)	-0.03276688	0.3042555	0.7311367	0	0	0
m4WLD(Clone)	0.01442605	0.3935058	0.7376222	0	0	0
m4WLD(Clone)	-0.00554638	0.188033	0.3060753	0	0	0
m4WLD(Clone)	0.04031307	0.1337356	-0.3716483	0	0	0
m4WLD(Clone)	-0.01105769	-0.07685	-0.04790342	0	0	0
m4WLD(Clone)	-0.02632533	0.3742761	0.6538707	0	0	0
m4WLD(Clone)	0.03925832	0.2208891	-0.6640484	0	0	0
m4WLD(Clone)	0.03335801	0.3151436	0.009818792	0	0	0
m4WLD(Clone)	-0.02900608	-0.04266099	0.2553543	0	0	0
m4WLD(Clone)	0.01973366	0.3875512	0.1591265	0	0	0
m4WLD(Clone)	0.003270529	0.1065215	0.5608152	0	0	0
m4WLD(Clone)	0.0010757	0.04547438	-0.4202614	0	0	0
m4WLD(Clone)	-0.009362811	0.192549	-0.02698845	0	0	0
m4WLD(Clone)	0.04746795	0.3574188	0.1077098	0	0	0
m4WLD(Clone)	-0.03807264	0.2358333	0.1272046	0	0	0
m4WLD(Clone)	0.008898473	0.3805569	0.4103545	0	0	0
m4WLD(Clone)	-0.02915554	0.2775836	-0.216098	0	0	0
m4WLD(Clone)	0.02824699	0.3888813	-0.07629475	0	0	0
m4WLD(Clone)	0.02596122	-0.01031336	0.1473583	0	0	0
m4WLD(Clone)	-0.02083188	0.06563635	0.1966105	0	0	0
m4WLD(Clone)	0.005537651	0.2786687	-0.1202576	0	0	0
m4WLD(Clone)	-0.04685662	0.2549646	-0.1589909	0	0	0
m4WLD(Clone)	0.05328272	0.2375226	-0.280101	0	0	0
m4WLD(Clone)	0.04137865	0.3371013	-0.3595687	0	0	0
m4WLD(Clone)	0.002237637	0.2213306	0.2903858	0	0	0
m4WLD(Clone)	0.005532268	0.233108	0.8938215	0	0	0
m4WLD(Clone)	-0.01212917	0.23446	-0.6256161	0	0	0
m4WLD(Clone)	0.02130192	0.2596887	0.5918089	0	0	0
m4WLD(Clone)	0.02416202	0.1400072	0.4598354	0	0	0
m4WLD(Clone)	0.01790938	0.1750499	-0.2840038	0	0	0
m4WLD(Clone)	-0.01604671	0.3053037	-0.2242508	0	0	0
m4WLD(Clone)	0.01984714	0.3160808	0.6165688	0	0	0
cat_mod(Clone)	-0.1373272	-0.5816615	1.868291	0	0	0
cat_mod(Clone)	-0.326925	0.09936893	1.665835	0	0	0
cat_mod(Clone)	0.1600689	2.007376	2.202947	0	0	0
cat_mod(Clone)	-0.0359953	0.5857928	1.669897	0	0	0
cat_mod(Clone)	-0.2234164	-2.4475	1.534255	0	0	0
cat_mod(Clone)	0.1154692	1.913442	2.450231	0	0	0
cat_mod(Clone)	0.284565	-2.242249	2.267751	0	0	0
cat_mod(Clone)	-0.284415	1.362054	2.672354	0	0	0
cat_mod(Clone)	-0.4354624	-2.409401	1.870776	0	0	0
cat_mod(Clone)	0.2727052	-0.3257806	2.653742	0	0	0
cat_mod(Clone)	0.3068945	-0.3039486	0.03791335	0	0	0
cat_mod(Clone)	-0.115277	-1.646635	2.249143	0	0	0
cat_mod(Clone)	-0.6097195	-1.165368	1.566151	0	0	0
cat_mod(Clone)	0.3305014	1.25049	0.7915425	0	0	0
cat_mod(Clone)	0.6365642	0.4802742	1.031837	0	0	0
cat_mod(Clone)	-0.424559	1.926741	1.971611	0	0	0
cat_mod(Clone)	-0.3421792	-0.9196706	0.5214543	0	0	0
cat_mod(Clone)	0.1678816	0.7042248	2.801753	0	0	0
cat_mod(Clone)	0.4796034	-0.1823374	1.734746	0	0	0
cat_mod(Clone)	-0.5091967	-0.2843397	0.9551191	0	0	0
cat_mod(Clone)	-0.4611946	0.08904171	1.902851	0	0	0
cat_mod(Clone)	-0.1006676	-4.639527	2.237261	0	0	0
cat_mod(Clone)	0.6390092	0.7816846	1.226491	0	0	0
cat_mod(Clone)	0.325419	-0.6530418	0.2040531	0	0	0
cat_mod(Clone)	-0.06700101	2.296362	2.969453	0	0	0
cat_mod(Clone)	-0.1342835	-1.70222	1.190736	0	0	0
cat_mod(Clone)	-0.236421	1.077606	1.487384	0	0	0
cat_mod(Clone)	-0.4658068	-1.647521	1.500691	0	0	0
cat_mod(Clone)	-0.06340912	1.507632	1.149116	0	0	0
cat_mod(Clone)	0.1737719	-0.9058914	0.2616871	0	0	0
cat_mod(Clone)	0.3987384	2.253148	2.988761	0	0	0
cat_mod(Clone)	0.4409902	0.08700597	0.3198447	0	0	0
cat_mod(Clone)	-0.2771544	0.1178826	2.065417	0	0	0
cat_mod(Clone)	-0.4102244	-1.772068	2.108091	0	0	0
cat_mod(Clone)	0.1985867	-0.4363498	0.9265311	0	0	0
cat_mod(Clone)	0.2580924	-1.893404	0.8633484	0	0	0
cat_mod(Clone)	-0.200217	-1.701852	2.239611	0	0	0
cat_mod(Clone)	0.06557059	2.190827	3.16633	0	0	0
cat_mod(Clone)	-0.2966724	0.7782328	0.2358576	0	0	0
cat_mod(Clone)	-0.2080582	-3.056929	1.567747	0	0	0
cat_mod(Clone)	0.09088108	-1.898585	2.720597	0	0	0
cat_mod(Clone)	0.2856575	-1.292595	0.3595237	0	0	0
cat_mod(Clone)	-0.08705059	-2.463337	2.191262	0	0	0
cat_mod(Clone)	0.1862719	0.1103067	2.784591	0	0	0
cat_mod(Clone)	0.3738374	1.472272	1.941982	0	0	0
cat_mod(Clone)	-0.4997285	0.568193	1.768186	0	0	0
cat_mod(Clone)	-0.09065211	0.4705463	3.067634	0	0	0
cat_mod(Clone)	-0.5294731	1.651606	1.828611	0	0	0
cat_mod(Clone)	-0.4560527	-0.4909977	1.28999	0	0	0
cat_mod(Clone)	0.2988083	0.3919456	0.3398115	0	0	0
cat_mod(Clone)	-0.4577052	-2.184541	1.458922	0	0	0
cat_mod(Clone)	-0.5468303	0.6804509	2.78559	0	0	0
cat_mod(Clone)	0.3816355	0.1618834	3.031674	0	0	0
cat_mod(Clone)	0.5210347	0.4221754	0.8477818	0	0	0
cat_mod(Clone)	0.004011333	-2.103157	2.579025	0	0	0
cat_mod(Clone)	-0.09982851	-0.9079289	0.5207491	0	0	0
cat_mod(Clone)	-0.4660516	2.39525	2.908941	0	0	0
cat_mod(Clone)	-0.0214617	1.208568	0.2483763	0	0	0
cat_mod(Clone)	-0.2025779	-4.061468	2.18521	0	0	0
cat_mod(Clone)	-0.2973993	0.04963374	1.476902	0	0	0
cat_mod(Clone)	-0.4203293	-0.1859682	1.701248	0	0	0
cat_mod(Clone)	0.1666574	0.08059382	0.2900674	0	0	0
cat_mod(Clone)	-0.2364535	-4.169563	0.04788491	0	0	0
cat_mod(Clone)	0.1550773	1.015735	1.472995	0	0	0
cat_mod(Clone)	-0.4145296	0.9932743	1.851852	0	0	0
cat_mod(Clone)	-0.1522432	2.324074	3.098903	0	0	0
cat_mod(Clone)	0.1926637	0.3221533	1.003001	0	0	0
cat_mod(Clone)	0.5786101	0.1070747	2.514104	0	0	0
cat_mod(Clone)	-0.1333744	-0.6084413	0.9128465	0	0	0
cat_mod(Clone)	0.4095671	-2.34234	1.023802	0	0	0
cat_mod(Clone)	0.4309077	-0.8014646	2.139099	0	0	0
cat_mod(Clone)	0.5504074	0.9588695	2.249346	0	0	0
cat_mod(Clone)	-0.2016288	-1.458171	0.9623386	0	0	0
cat_mod(Clone)	0.5006953	0.6750678	0.9906225	0	0	0
cat_mod(Clone)	0.1954802	0.6018066	1.281906	0	0	0
cat_mod(Clone)	-0.2242486	-1.669928	0.3639199	0	0	0
cat_mod(Clone)	-0.4318922	-0.4332378	1.852021	0	0	0
cat_mod(Clone)	-0.3368492	0.9540931	2.925056	0	0	0
cat_mod(Clone)	-0.1664214	-1.12871	1.651907	0	0	0
cat_mod(Clone)	-0.5981061	0.3235267	2.674019	0	0	0
cat_mod(Clone)	0.3394379	-2.458104	1.969557	0	0	0
cat_mod(Clone)	0.1817225	-2.561228	0.8658857	0	0	0
cat_mod(Clone)	0.1321084	-1.481236	2.735973	0	0	0
cat_mod(Clone)	-0.2163451	1.562742	3.037294	0	0	0
cat_mod(Clone)	0.6092176	1.517808	2.386472	0	0	0
cat_mod(Clone)	0.4839385	1.483495	1.750603	0	0	0
cat_mod(Clone)	-0.02956879	0.03455555	0.689061	0	0	0
cat_mod(Clone)	-0.1684049	0.6940438	1.686933	0	0	0
cat_mod(Clone)	0.2528418	-1.383624	0.8928429	0	0	0
cat_mod(Clone)	0.2316697	-2.540281	0.8714839	0	0	0
cat_mod(Clone)	-0.6445106	0.5432364	1.022498	0	0	0
cat_mod(Clone)	-0.3816776	0.1650491	0.4874885	0	0	0
cat_mod(Clone)	0.4596855	1.085807	2.62053	0	0	0
cat_mod(Clone)	0.1301091	-2.053625	1.257192	0	0	0
cat_mod(Clone)	0.2608567	-1.636392	0.7984516	0	0	0
cat_mod(Clone)	0.2438786	1.076463	1.875543	0	0	0
cat_mod(Clone)	-0.3149166	0.9800582	1.536149	0	0	0
cat_mod(Clone)	-0.4558488	-0.473129	0.3149261	0	0	0
cat_mod(Clone)	-0.4506175	-2.445566	1.988239	0	0	0
